ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-33299N|refseq:NP_058992|uniprotkb:Q64273,DIP-31527N|refseq:NP_036920|uniprotkb:Q62696,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-190338E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60097N|refseq:NP_058871|uniprotkb:Q63433,DIP-42185N|refseq:NP_150233|uniprotkb:P47196,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190394E,dip-quality-status:core,dip:0004(small scale)
DIP-57338N|uniprotkb:Q5U318,DIP-37314N|refseq:NP_036867|uniprotkb:P27881,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190534E,dip-quality-status:core,dip:0004(small scale)
DIP-37314N|refseq:NP_036867|uniprotkb:P27881,DIP-37068N|refseq:NP_112643|uniprotkb:Q9Z2L0,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190535E,dip-quality-status:core,dip:0004(small scale)
DIP-33299N|refseq:NP_058992|uniprotkb:Q64273,DIP-60063N|uniprotkb:P15389,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-190548E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31527N|refseq:NP_036920|uniprotkb:Q62696,DIP-60063N|uniprotkb:P15389,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-190549E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29264N|refseq:NP_062567|uniprotkb:P31016,DIP-60140N,taxid:10116(Rattus norvegicus),taxid:-2(chemical synthesis),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190595E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-30941N|refseq:NP_445912|uniprotkb:Q9EP80,DIP-60171N|refseq:NP_110471|uniprotkb:Q63054,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190679E,dip-quality-status:core,dip:0004(small scale)
DIP-33271N|refseq:NP_112514|uniprotkb:Q9Z340,DIP-33271N|refseq:NP_112514|uniprotkb:Q9Z340,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190646E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37290N|refseq:NP_058855|uniprotkb:P21213,DIP-37290N|refseq:NP_058855|uniprotkb:P21213,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-190647E,dip-quality-status:core,dip:0004(small scale)
DIP-60184N|refseq:NP_062258|uniprotkb:B1WBR1,DIP-37970N|uniprotkb:Q8N3Y1,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190701E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60188N|uniprotkb:O35254,DIP-60185N|refseq:NP_001100615,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190702E,dip-quality-status:core,dip:0004(small scale)
DIP-36896N|uniprotkb:P62989,DIP-60188N|uniprotkb:O35254,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190703E,dip-quality-status:core,dip:0004(small scale)
DIP-36896N|uniprotkb:P62989,DIP-60184N|refseq:NP_062258|uniprotkb:B1WBR1,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190704E,dip-quality-status:core,dip:0004(small scale)
DIP-60185N|refseq:NP_001100615,DIP-60186N|uniprotkb:D3ZEF4,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-190705E,dip-quality-status:core,dip:0004(small scale)
DIP-674N|refseq:NP_058706|uniprotkb:P35439,DIP-31568N|uniprotkb:Q01097,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-190993E,dip-quality-status:core,dip:0004(small scale)
DIP-60262N|refseq:NP_001099901|uniprotkb:D4A100,DIP-41193N|uniprotkb:Q62962,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-191081E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-35759N|refseq:NP_775158|uniprotkb:O35240,DIP-60262N|refseq:NP_001099901|uniprotkb:D4A100,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-191082E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60265N|uniprotkb:P25977,DIP-60266N|uniprotkb:Q9Z2J9,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-191089E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29117N|uniprotkb:P63086,DIP-1899N|refseq:NP_012153|uniprotkb:P40479,taxid:10116(Rattus norvegicus),taxid:4932(Saccharomyces cerevisiae),MI:0203(dephosphorylation reaction),DIP-191116E,dip-quality-status:core,dip:0004(small scale)
DIP-33263N|refseq:NP_074056|uniprotkb:Q03555,DIP-60303N|refseq:NP_001103974|uniprotkb:O35350,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-191122E,dip-quality-status:core,dip:0004(small scale)
DIP-33263N|refseq:NP_074056|uniprotkb:Q03555,DIP-878N|refseq:NP_002084|uniprotkb:P49841,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-191123E,dip-quality-status:core,dip:0004(small scale)
DIP-36968N|uniprotkb:Q9QZM5,DIP-60304N|refseq:NP_001101207,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191124E,dip-quality-status:core,dip:0004(small scale)
DIP-60305N|refseq:NP_035634|uniprotkb:Q60770,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-191128E,dip-quality-status:core,dip:0004(small scale)
DIP-41399N|refseq:NP_033320|uniprotkb:P70452,DIP-766N|uniprotkb:P61765,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-191129E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33262N|refseq:NP_077327|uniprotkb:P63018,DIP-41952N|refseq:NP_777261|uniprotkb:Q27974,taxid:10116(Rattus norvegicus),taxid:9913(Bos taurus),MI:0407(direct interaction),DIP-191206E,dip-quality-status:core,dip:0004(small scale)
DIP-60342N|uniprotkb:O70511,DIP-56069N|uniprotkb:Q9UPY8,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-191271E,dip-quality-status:core,dip:0004(small scale)
DIP-46795N|uniprotkb:Q61166,DIP-60342N|uniprotkb:O70511,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191272E,dip-quality-status:core,dip:0004(small scale)
DIP-56069N|uniprotkb:Q9UPY8,DIP-60343N|uniprotkb:O88521,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-191273E,dip-quality-status:core,dip:0004(small scale)
DIP-60343N|uniprotkb:O88521,DIP-46795N|uniprotkb:Q61166,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-191274E,dip-quality-status:core,dip:0004(small scale)
DIP-57168N|uniprotkb:P54645,DIP-39763N|refseq:NP_005390|uniprotkb:O43741,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-191401E,dip-quality-status:core,dip:0004(small scale)
DIP-60433N|refseq:NP_058750|uniprotkb:P34978,DIP-40510N|uniprotkb:Q62976,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191671E,dip-quality-status:core,dip:0004(small scale)
DIP-682N|uniprotkb:P46933,DIP-685N|uniprotkb:P08592,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191718E,dip-quality-status:core,dip:0002(small scale)
DIP-682N|uniprotkb:P46933,DIP-33604N|refseq:NP_002096|uniprotkb:P16104,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-191729E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29256N|refseq:NP_062182|uniprotkb:P42260,DIP-46501N|refseq:NP_001009672|uniprotkb:Q5I0H3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-191517E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37896N|uniprotkb:Q7Z2W4,DIP-60380N|refseq:NP_001094195,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191524E,dip-quality-status:core,dip:0004(small scale)
DIP-29842N|refseq:NP_766633|uniprotkb:Q8K3Y6,DIP-60381N|refseq:NP_001100963,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191525E,dip-quality-status:core,dip:0004(small scale)
DIP-36896N|uniprotkb:P62989,DIP-41279N|refseq:NP_036821|uniprotkb:P06211,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-191534E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37019N|refseq:NP_112384|uniprotkb:P50503,DIP-41279N|refseq:NP_036821|uniprotkb:P06211,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-191537E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-36896N|uniprotkb:P62989,DIP-60383N|uniprotkb:Q62986,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-191539E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60385N|refseq:NP_620233|uniprotkb:Q71UE8,DIP-41279N|refseq:NP_036821|uniprotkb:P06211,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191540E,dip-quality-status:core,dip:0004(small scale)
DIP-29839N|refseq:NP_569106|uniprotkb:Q920D5,DIP-175N|uniprotkb:P29466,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-191626E,dip-quality-status:core,dip:0004(small scale)
DIP-29839N|refseq:NP_569106|uniprotkb:Q920D5,DIP-40038N|uniprotkb:P51878,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-191627E,dip-quality-status:core,dip:0004(small scale)
DIP-37486N|uniprotkb:P97879,DIP-32976N|uniprotkb:Q96A65,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-191665E,dip-quality-status:core,dip:0004(small scale)
DIP-37486N|uniprotkb:P97879,DIP-32368N|refseq:NP_033174|uniprotkb:O35382,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-191666E,dip-quality-status:core,dip:0004(small scale)
DIP-46016N|refseq:NP_112251|uniprotkb:P10361,DIP-40808N|refseq:NP_037042|uniprotkb:P29066,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191840E,dip-quality-status:core,dip:0004(small scale)
DIP-40808N|refseq:NP_037042|uniprotkb:P29066,DIP-368N|uniprotkb:P04637,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-191841E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60432N|refseq:NP_001020135|uniprotkb:Q62825,DIP-37486N|uniprotkb:P97879,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191883E,dip-quality-status:core,dip:0004(small scale)
DIP-37486N|uniprotkb:P97879,DIP-40985N|uniprotkb:Q62824,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191884E,dip-quality-status:core,dip:0004(small scale)
DIP-40985N|uniprotkb:Q62824,DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191885E,dip-quality-status:core,dip:0004(small scale)
DIP-37019N|refseq:NP_112384|uniprotkb:P50503,DIP-37019N|refseq:NP_112384|uniprotkb:P50503,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-191995E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-37019N|refseq:NP_112384|uniprotkb:P50503,DIP-211N|uniprotkb:P08107,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-191996E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60384N|uniprotkb:B0K019,DIP-41279N|refseq:NP_036821|uniprotkb:P06211,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-191589E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-37019N|refseq:NP_112384|uniprotkb:P50503,DIP-60383N|uniprotkb:Q62986,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191590E,dip-quality-status:core,dip:0004(small scale)
DIP-60384N|uniprotkb:B0K019,DIP-37019N|refseq:NP_112384|uniprotkb:P50503,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-191588E,dip-quality-status:core,dip:0004(small scale)
DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,DIP-42782N|uniprotkb:P10844,taxid:10116(Rattus norvegicus),taxid:1491(Clostridium botulinum),MI:0915(physical association),DIP-192035E,dip-quality-status:core,dip:0004(small scale)
DIP-59600N|refseq:NP_076460|uniprotkb:Q9ERZ8,DIP-59601N|uniprotkb:P47863,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192047E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-35702N|uniprotkb:Q9HBA0,DIP-59601N|uniprotkb:P47863,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192049E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-35502N|refseq:NP_074055|uniprotkb:P63041,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192218E,dip-quality-status:core,dip:0004(small scale)
DIP-29205N|refseq:NP_112253|uniprotkb:P60881,DIP-35502N|refseq:NP_074055|uniprotkb:P63041,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192219E,dip-quality-status:core,dip:0004(small scale)
DIP-41481N|refseq:NP_001106994|uniprotkb:O55043,DIP-33091N|refseq:NP_733762|uniprotkb:Q13191,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192201E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41481N|refseq:NP_001106994|uniprotkb:O55043,DIP-60508N,taxid:10116(Rattus norvegicus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-192202E,dip-quality-status:core,dip:0004(small scale)
DIP-35502N|refseq:NP_074055|uniprotkb:P63041,DIP-35503N|refseq:NP_036795|uniprotkb:P63045,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192217E,dip-quality-status:core,dip:0004(small scale)
DIP-29205N|refseq:NP_112253|uniprotkb:P60881,DIP-358N|refseq:NP_112386|uniprotkb:O70441,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-192232E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-1258N|refseq:NP_014713|uniprotkb:Q08484,DIP-36918N|uniprotkb:P35284,taxid:4932(Saccharomyces cerevisiae),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-192242E,dip-quality-status:core,dip:0004(small scale)
DIP-1258N|refseq:NP_014713|uniprotkb:Q08484,DIP-60518N|refseq:NP_598274|uniprotkb:Q63481,taxid:4932(Saccharomyces cerevisiae),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-192250E,dip-quality-status:core,dip:0004(small scale)
DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,DIP-47656N|uniprotkb:O70260,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192273E,dip-quality-status:core,dip:0004(small scale)
DIP-29256N|refseq:NP_062182|uniprotkb:P42260,DIP-47656N|uniprotkb:O70260,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192274E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-47657N|uniprotkb:P63281,DIP-29256N|refseq:NP_062182|uniprotkb:P42260,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-192275E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60524N|refseq:NP_001012199,DIP-46501N|refseq:NP_001009672|uniprotkb:Q5I0H3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192276E,dip-quality-status:core,dip:0004(small scale)
DIP-32642N|refseq:NP_036797|uniprotkb:P29101,DIP-60561N|uniprotkb:A5JGM8,taxid:10116(Rattus norvegicus),taxid:1491(Clostridium botulinum),MI:0407(direct interaction)|MI:0915(physical association),DIP-192443E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-47656N|uniprotkb:O70260,DIP-30929N|refseq:NP_113796|uniprotkb:P19490,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192272E,dip-quality-status:core,dip:0004(small scale)
DIP-56949N|uniprotkb:O35433,DIP-56949N|uniprotkb:O35433,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-192554E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-44064N|refseq:NP_001025090|uniprotkb:P69682,DIP-33098N|uniprotkb:P63010,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-192591E,dip-quality-status:core,dip:0004(small scale)
DIP-60561N|uniprotkb:A5JGM8,DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,taxid:1491(Clostridium botulinum),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-192678E,dip-quality-status:core,dip:0004(small scale)
DIP-60657N|uniprotkb:Q9WUD2,DIP-60657N|uniprotkb:Q9WUD2,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-195818E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-37179N|refseq:NP_114019|uniprotkb:Q9JK11,DIP-60682N|refseq:NP_004221|uniprotkb:O95136,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction),DIP-195860E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60681N|refseq:NP_034463|uniprotkb:P52592,DIP-37179N|refseq:NP_114019|uniprotkb:Q9JK11,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-195862E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60704N|uniprotkb:Q4KM98,DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-195945E,dip-quality-status:core,dip:0004(small scale)
DIP-29698N|refseq:NP_001028842|uniprotkb:P53563,DIP-36947N|refseq:NP_114180|uniprotkb:P08081,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-195946E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29208N|refseq:NP_034241|uniprotkb:P52800,DIP-60713N|uniprotkb:O88797,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-195976E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60704N|uniprotkb:Q4KM98,DIP-54818N|uniprotkb:Q8K1M6,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196329E,dip-quality-status:core,dip:0004(small scale)
DIP-54818N|uniprotkb:Q8K1M6,DIP-36947N|refseq:NP_114180|uniprotkb:P08081,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196330E,dip-quality-status:core,dip:0004(small scale)
DIP-54818N|uniprotkb:Q8K1M6,DIP-29698N|refseq:NP_001028842|uniprotkb:P53563,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-196331E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29698N|refseq:NP_001028842|uniprotkb:P53563,DIP-60704N|uniprotkb:Q4KM98,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196332E,dip-quality-status:core,dip:0004(small scale)
DIP-41048N|uniprotkb:P02563,DIP-29208N|refseq:NP_034241|uniprotkb:P52800,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196350E,dip-quality-status:core,dip:0004(small scale)
DIP-33275N|refseq:NP_037331|uniprotkb:P39052,DIP-29208N|refseq:NP_034241|uniprotkb:P52800,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196351E,dip-quality-status:core,dip:0004(small scale)
DIP-29208N|refseq:NP_034241|uniprotkb:P52800,DIP-36966N|refseq:NP_062172|uniprotkb:P11442,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196352E,dip-quality-status:core,dip:0004(small scale)
DIP-29208N|refseq:NP_034241|uniprotkb:P52800,DIP-29766N|refseq:NP_001100981,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196353E,dip-quality-status:core,dip:0004(small scale)
DIP-29208N|refseq:NP_034241|uniprotkb:P52800,DIP-29765N|refseq:NP_112270|uniprotkb:P18484,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196354E,dip-quality-status:core,dip:0004(small scale)
DIP-31794N|refseq:NP_001734|uniprotkb:P62158,DIP-60740N|uniprotkb:P27732,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196092E,dip-quality-status:core,dip:0004(small scale)
DIP-60739N|refseq:NP_653115|uniprotkb:Q8VHC5,DIP-60740N|uniprotkb:P27732,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196093E,dip-quality-status:core,dip:0004(small scale)
DIP-46236N|uniprotkb:Q07652,DIP-60739N|refseq:NP_653115|uniprotkb:Q8VHC5,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196094E,dip-quality-status:core,dip:0004(small scale)
DIP-60741N|refseq:NP_067295|uniprotkb:Q9JI33,DIP-60743N|refseq:NP_071543|uniprotkb:O08722,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-196097E,dip-quality-status:core,dip:0004(small scale)
DIP-30941N|refseq:NP_445912|uniprotkb:Q9EP80,DIP-41827N|refseq:NP_001035|uniprotkb:Q01959,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196102E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-30941N|refseq:NP_445912|uniprotkb:Q9EP80,DIP-32216N|refseq:NP_796302|uniprotkb:Q68ED2,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-196103E,dip-quality-status:core,dip:0004(small scale)
DIP-30941N|refseq:NP_445912|uniprotkb:Q9EP80,DIP-60747N|refseq:NP_001077089,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-196104E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-37486N|uniprotkb:P97879,DIP-60747N|refseq:NP_001077089,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-196105E,dip-quality-status:core,dip:0004(small scale)
DIP-47397N|uniprotkb:P41499,DIP-60751N|refseq:NP_001099897|uniprotkb:D3Z915,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196125E,dip-quality-status:core,dip:0004(small scale)
DIP-60750N|refseq:NP_001162104|uniprotkb:F1MAL5,DIP-33696N|refseq:NP_037137|uniprotkb:Q63787,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-196126E,dip-quality-status:core,dip:0004(small scale)
