ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6882N|refseq:NP_289745|uniprotkb:P03003,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17633E,dip-quality-status:core,dip:0002(small scale)
DIP-6883N|refseq:NP_290613|uniprotkb:P16921,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17634E,dip-quality-status:core,dip:0002(small scale)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6885N|refseq:NP_289796|uniprotkb:P25663,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17638E,dip-quality-status:core,dip:0002(small scale)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6886N|refseq:NP_416734|uniprotkb:P09097,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17639E,dip-quality-status:core,dip:0002(small scale)
DIP-6892N|refseq:NP_418794|uniprotkb:P39407,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17645E,dip-quality-status:core,dip:0002(small scale)
DIP-6872N|refseq:NP_289856|uniprotkb:P00574,DIP-9619N|refseq:NP_289829|uniprotkb:P11028,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-17997E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-9322N|refseq:NP_289905|uniprotkb:P03020,DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0254(genetic interference)|MI:0218(physical interaction),DIP-17999E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18000E,dip-quality-status:core,dip:0002(small scale)
DIP-6159N|uniprotkb:P0CE47,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17635E,dip-quality-status:core,dip:0002(small scale)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6850N|refseq:NP_414619|uniprotkb:P00893,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17600E,dip-quality-status:core,dip:0002(small scale)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6872N|refseq:NP_289856|uniprotkb:P00574,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17623E,dip-quality-status:core,dip:0002(small scale)
DIP-6855N|refseq:NP_418073|uniprotkb:P07913,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17605E,dip-quality-status:core,dip:0002(small scale)
DIP-6884N|refseq:NP_286180|uniprotkb:P33138,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17636E,dip-quality-status:core,dip:0002(small scale)
DIP-6141N|refseq:NP_417104|uniprotkb:P09372,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-17637E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17641E,dip-quality-status:core,dip:0002(small scale)
DIP-6889N|refseq:NP_290357|uniprotkb:P07655,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0915(physical association),DIP-17642E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput)
DIP-6890N|refseq:NP_288340|uniprotkb:P23887,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17643E,dip-quality-status:core,dip:0002(small scale)
DIP-6891N|refseq:NP_418257|uniprotkb:P23306,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17644E,dip-quality-status:core,dip:0002(small scale)
DIP-11056N|refseq:NP_416127|uniprotkb:P16525,DIP-9456N|refseq:NP_418476|uniprotkb:P0ACB0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-17996E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6887N|refseq:NP_311583|uniprotkb:P03017,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17640E,dip-quality-status:core,dip:0002(small scale)
DIP-10945N|refseq:NP_309069|uniprotkb:P0AFZ5,DIP-1158N|refseq:NP_285791|uniprotkb:P06138,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18027E,dip-quality-status:core,dip:0002(small scale)
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-10214N|refseq:NP_415694|uniprotkb:P18196,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18033E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-9048N|refseq:NP_286204|uniprotkb:P31223,DIP-9048N|refseq:NP_286204|uniprotkb:P31223,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-18073E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-9544N|refseq:NP_311275|uniprotkb:P30854,DIP-9545N|refseq:NP_416871|uniprotkb:P30855,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18103E,dip-quality-status:core,dip:0002(small scale)
DIP-9751N|refseq:NP_289363|uniprotkb:P0A9F6,DIP-9754N|refseq:NP_416974|uniprotkb:P0A9I3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18104E,dip-quality-status:core,dip:0002(small scale)
DIP-11041N|refseq:NP_291006|uniprotkb:P03032,DIP-11041N|refseq:NP_291006|uniprotkb:P03032,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-18105E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10397N|refseq:NP_416719|uniprotkb:P06996,DIP-10397N|refseq:NP_416719|uniprotkb:P06996,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18115E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-9457N|refseq:NP_418781|uniprotkb:P0AEF0,DIP-9457N|refseq:NP_418781|uniprotkb:P0AEF0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18147E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10772N|refseq:NP_290619|uniprotkb:P00577,DIP-6873N|refseq:NP_312937|uniprotkb:P00575,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-18473E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-9322N|refseq:NP_289905|uniprotkb:P03020,DIP-9322N|refseq:NP_289905|uniprotkb:P03020,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18001E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10015N|refseq:NP_288146|uniprotkb:P06984,DIP-10016N|refseq:NP_286787|uniprotkb:P08756,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-18004E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-12048N|refseq:NP_289085|uniprotkb:P36539,DIP-9580N|refseq:NP_289082|uniprotkb:P25528,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18005E,dip-quality-status:core,dip:0002(small scale)
DIP-10339N|refseq:NP_289086|uniprotkb:P77310,DIP-10043N|refseq:NP_417025|uniprotkb:P39171,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0254(genetic interference)|MI:0218(physical interaction)|MI:0407(direct interaction),DIP-18006E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-9062N|refseq:NP_415009|uniprotkb:P23872,DIP-10149N|refseq:NP_417877|uniprotkb:P06993,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18007E,dip-quality-status:core,dip:0002(small scale)
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-10840N|refseq:NP_414640|uniprotkb:P10408,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18008E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-10846N|refseq:NP_289861|uniprotkb:P03844,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0254(genetic interference)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0254(genetic interference),DIP-18009E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10841N|refseq:NP_290192|uniprotkb:P15040,DIP-10841N|refseq:NP_290192|uniprotkb:P15040,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18010E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-6052N|refseq:NP_416396|uniprotkb:P0AE67,DIP-9133N|uniprotkb:P22763,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18011E,dip-quality-status:core,dip:0002(small scale)
DIP-9908N|refseq:NP_288883|uniprotkb:P0AEU0,DIP-9912N|refseq:NP_416811|uniprotkb:P52094,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18012E,dip-quality-status:core,dip:0002(small scale)
DIP-9233N|refseq:NP_416226|uniprotkb:P06609,DIP-9233N|refseq:NP_416226|uniprotkb:P06609,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-18013E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-10419N|refseq:NP_290598|uniprotkb:P0ACQ4,DIP-10419N|refseq:NP_290598|uniprotkb:P0ACQ4,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18016E,dip-quality-status:core,dip:0002(small scale)
DIP-11392N|refseq:NP_415270|uniprotkb:P45955,DIP-11005N|refseq:NP_415267|uniprotkb:P19934,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18019E,dip-quality-status:core,dip:0002(small scale)
DIP-16928N|refseq:NP_862922|uniprotkb:P41066,DIP-16927N|uniprotkb:P41069,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18020E,dip-quality-status:core,dip:0002(small scale)
DIP-16929N|uniprotkb:P41067,DIP-16928N|refseq:NP_862922|uniprotkb:P41066,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18021E,dip-quality-status:core,dip:0002(small scale)
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-6888N|refseq:NP_287414|uniprotkb:P18197,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18022E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10285N|refseq:NP_418591|uniprotkb:P23367,DIP-11114N|refseq:NP_416469|uniprotkb:P09184,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18023E,dip-quality-status:core,dip:0002(small scale)
DIP-10850N|refseq:NP_415213|uniprotkb:P36658,DIP-10850N|refseq:NP_415213|uniprotkb:P36658,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18024E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-16925N|uniprotkb:O85626,DIP-16925N|uniprotkb:O85626,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18030E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1025N|refseq:NP_414574|uniprotkb:P00968,DIP-1025N|refseq:NP_414574|uniprotkb:P00968,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction),DIP-18031E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-10214N|refseq:NP_415694|uniprotkb:P18196,DIP-10214N|refseq:NP_415694|uniprotkb:P18196,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18032E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-539N|refseq:NP_290666|uniprotkb:P07622,DIP-10144N|refseq:NP_290669|uniprotkb:P02914,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction),DIP-18035E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10144N|refseq:NP_290669|uniprotkb:P02914,DIP-10142N|refseq:NP_418457|uniprotkb:P02916,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-18036E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-10287N|refseq:NP_417213|uniprotkb:P23909,DIP-10287N|refseq:NP_417213|uniprotkb:P23909,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18038E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0005(high throughput)
DIP-9862N|refseq:NP_416513|uniprotkb:P33012,DIP-6886N|refseq:NP_416734|uniprotkb:P09097,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction),DIP-18045E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-9862N|refseq:NP_416513|uniprotkb:P33012,DIP-9861N|refseq:NP_312661|uniprotkb:P06982,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0407(direct interaction),DIP-18046E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-10659N|refseq:NP_416082|uniprotkb:P07007,DIP-10660N|refseq:NP_416081|uniprotkb:P07008,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18047E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-10434N|refseq:NP_416326|uniprotkb:P05041,DIP-10433N|refseq:NP_417819|uniprotkb:P00903,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0254(genetic interference)|MI:0218(physical interaction),DIP-18048E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-10841N|refseq:NP_290192|uniprotkb:P15040,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-18050E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput)
