ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-605N|refseq:NP_032164|uniprotkb:P08752,DIP-422N|uniprotkb:Q08462,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-261E,dip-quality-status:core,dip:0002(small scale)
DIP-21N|refseq:NP_055022|uniprotkb:P06127,DIP-42272N|refseq:NP_002638|uniprotkb:Q8NEB9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-281E,dip-quality-status:core,dip:0002(small scale)
DIP-21N|refseq:NP_055022|uniprotkb:P06127,DIP-684N|refseq:NP_004492|uniprotkb:Q00839,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-282E,dip-quality-status:core,dip:0002(small scale)
DIP-553N|uniprotkb:P06239,DIP-21N|refseq:NP_055022|uniprotkb:P06127,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-283E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1050N|refseq:NP_005334|uniprotkb:P01112,DIP-117N|refseq:NP_004283|uniprotkb:Q13671,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0254(genetic interference)|MI:0407(direct interaction),DIP-286E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0004(small scale)
DIP-117N|refseq:NP_004283|uniprotkb:Q13671,DIP-733N|uniprotkb:P42655,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-287E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-91N|uniprotkb:P42684,DIP-117N|refseq:NP_004283|uniprotkb:Q13671,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-288E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-431N|refseq:NP_000368|uniprotkb:P42768,DIP-639N|refseq:NP_006144|uniprotkb:P16333,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-290E,dip-quality-status:core,dip:0002(small scale)
DIP-447N|refseq:NP_032804|uniprotkb:Q61036,DIP-128N|uniprotkb:P60953-2,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-291E,dip-quality-status:core,dip:0002(small scale)
DIP-666N,DIP-138N|refseq:XP_217250|uniprotkb:P09759,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-296E,dip-quality-status:core,dip:0002(small scale)
DIP-96N|uniprotkb:P29317,DIP-98N|refseq:NP_004419|uniprotkb:P20827,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-300E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-285N|refseq:NP_003780|uniprotkb:Q15628,DIP-468N|uniprotkb:P39429,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-301E,dip-quality-status:core,dip:0002(small scale)
DIP-285N|refseq:NP_003780|uniprotkb:Q15628,DIP-286N|refseq:NP_003815|uniprotkb:Q13158,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0218(physical interaction),DIP-302E,dip-quality-status:core,dip:0004(small scale)|dip:0002(small scale)
DIP-286N|refseq:NP_003815|uniprotkb:Q13158,DIP-924N|uniprotkb:P25445,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-303E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-468N|uniprotkb:P39429,DIP-78N|refseq:NP_001057|uniprotkb:P20333,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-304E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-405N|refseq:NP_005219|uniprotkb:P00533,DIP-398N|uniprotkb:Q13596,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-305E,dip-quality-status:core,dip:0002(small scale)
DIP-433N|refseq:NP_003795|uniprotkb:Q13546,DIP-924N|uniprotkb:P25445,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-306E,dip-quality-status:core,dip:0002(small scale)
DIP-924N|uniprotkb:P25445,DIP-924N|uniprotkb:P25445,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-307E,dip-quality-status:core,dip:0002(small scale)
DIP-433N|refseq:NP_003795|uniprotkb:Q13546,DIP-407N|uniprotkb:P19438,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-308E,dip-quality-status:core,dip:0002(small scale)
DIP-433N|refseq:NP_003795|uniprotkb:Q13546,DIP-285N|refseq:NP_003780|uniprotkb:Q15628,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-309E,dip-quality-status:core,dip:0002(small scale)
DIP-433N|refseq:NP_003795|uniprotkb:Q13546,DIP-468N|uniprotkb:P39429,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-313E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-93N|refseq:NP_000868|uniprotkb:P14778,DIP-397N|uniprotkb:P51617,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-314E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-104N|refseq:NP_004334|uniprotkb:P27797,DIP-32N|uniprotkb:P13747,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-316E,dip-quality-status:core,dip:0002(small scale)
DIP-82N|refseq:NP_776489|uniprotkb:P21856,DIP-380N|refseq:NP_004153|uniprotkb:P20339,taxid:9913(Bos taurus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-317E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-226N|uniprotkb:P14859,DIP-1078N|refseq:NP_003185|uniprotkb:P20226,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-321E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-51N|uniprotkb:P09086,DIP-44N|refseq:NP_011075|uniprotkb:P13393,taxid:9606(Homo sapiens),taxid:4932(Saccharomyces cerevisiae),MI:0218(physical interaction),DIP-322E,dip-quality-status:core,dip:0002(small scale)
DIP-899N|refseq:NP_032278|uniprotkb:P30681,DIP-51N|uniprotkb:P09086,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-323E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-226N|uniprotkb:P14859,DIP-899N|refseq:NP_032278|uniprotkb:P30681,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-324E,dip-quality-status:core,dip:0002(small scale)
DIP-899N|refseq:NP_032278|uniprotkb:P30681,DIP-277N|refseq:NP_002690|uniprotkb:Q03052,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-325E,dip-quality-status:core,dip:0002(small scale)
DIP-524N|refseq:NP_044650,DIP-226N|uniprotkb:P14859,taxid:10298(human herpesvirus 1),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-328E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-625N|refseq:NP_003081|uniprotkb:P09661,DIP-882N|refseq:NP_006793|uniprotkb:Q12874,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-338E,dip-quality-status:core,dip:0002(small scale)
DIP-88N|refseq:NP_009796|uniprotkb:P21372,DIP-625N|refseq:NP_003081|uniprotkb:P09661,taxid:4932(Saccharomyces cerevisiae),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-339E,dip-quality-status:core,dip:0002(small scale)
DIP-189N|refseq:NP_005179|uniprotkb:P22681,DIP-633N|uniprotkb:P05783,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-396E,dip-quality-status:core,dip:0002(small scale)
DIP-884N|refseq:NP_004989|uniprotkb:Q12965,DIP-189N|refseq:NP_005179|uniprotkb:P22681,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-397E,dip-quality-status:core,dip:0002(small scale)
DIP-189N|refseq:NP_005179|uniprotkb:P22681,DIP-1061N|refseq:NP_005419|uniprotkb:P15498,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0254(genetic interference),DIP-398E,dip-quality-status:core,dip:0002(small scale)
DIP-29229N|uniprotkb:P62993,DIP-189N|refseq:NP_005179|uniprotkb:P22681,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-399E,dip-quality-status:core,dip:0002(small scale)
DIP-119N|uniprotkb:P27986,DIP-189N|refseq:NP_005179|uniprotkb:P22681,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-402E,dip-quality-status:core,dip:0002(small scale)
DIP-273N|refseq:NP_031548|uniprotkb:Q61337,DIP-328N,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0915(physical association),DIP-403E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-348N|refseq:NP_032138|uniprotkb:Q61598,DIP-380N|refseq:NP_004153|uniprotkb:P20339,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-406E,dip-quality-status:core,dip:0002(small scale)
DIP-348N|refseq:NP_032138|uniprotkb:Q61598,DIP-1063N|refseq:NP_004152|uniprotkb:P62820,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-407E,dip-quality-status:core,dip:0002(small scale)
DIP-348N|refseq:NP_032138|uniprotkb:Q61598,DIP-316N|uniprotkb:P61019,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-408E,dip-quality-status:core,dip:0002(small scale)
DIP-372N|uniprotkb:P20338,DIP-348N|refseq:NP_032138|uniprotkb:Q61598,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-409E,dip-quality-status:core,dip:0002(small scale)
DIP-334N|uniprotkb:Q62145,DIP-380N|refseq:NP_004153|uniprotkb:P20339,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-412E,dip-quality-status:core,dip:0002(small scale)
DIP-523N|refseq:NP_005535|uniprotkb:P35568,DIP-480N|uniprotkb:P06213,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0915(physical association),DIP-429E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0004(small scale)
DIP-328N,DIP-1043N|refseq:NP_000624|uniprotkb:P10415,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-430E,dip-quality-status:core,dip:0002(small scale)
DIP-37N|refseq:NP_034996|uniprotkb:P10085,DIP-74N|uniprotkb:P15923,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-439E,dip-quality-status:core,dip:0002(small scale)
DIP-167N|refseq:NP_034626|uniprotkb:P41136,DIP-74N|uniprotkb:P15923,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-440E,dip-quality-status:core,dip:0002(small scale)
DIP-485N|refseq:NP_037304|uniprotkb:P19335,DIP-74N|uniprotkb:P15923,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-441E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-74N|uniprotkb:P15923,DIP-52N|uniprotkb:P20428,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-442E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-602N|refseq:NP_002061|uniprotkb:P04899,DIP-399N|uniprotkb:P81274,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-443E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-476N|refseq:NP_000866|uniprotkb:P08069,DIP-699N|uniprotkb:P29353,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-444E,dip-quality-status:core,dip:0002(small scale)
DIP-476N|refseq:NP_000866|uniprotkb:P08069,DIP-664N|refseq:NP_037101|uniprotkb:P35570,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-445E,dip-quality-status:core,dip:0002(small scale)
DIP-699N|uniprotkb:P29353,DIP-480N|uniprotkb:P06213,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-446E,dip-quality-status:core,dip:0002(small scale)
DIP-476N|refseq:NP_000866|uniprotkb:P08069,DIP-119N|uniprotkb:P27986,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-448E,dip-quality-status:core,dip:0002(small scale)
DIP-299N|refseq:NP_037184|uniprotkb:P68511,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-461E,dip-quality-status:core,dip:0002(small scale)
DIP-947N|refseq:NP_037185|uniprotkb:P68255,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-462E,dip-quality-status:core,dip:0002(small scale)
DIP-488N|refseq:NP_037143|uniprotkb:P63102,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-463E,dip-quality-status:core,dip:0002(small scale)
DIP-1048N|refseq:NP_002871|uniprotkb:P04049,DIP-299N|refseq:NP_037184|uniprotkb:P68511,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-464E,dip-quality-status:core,dip:0002(small scale)
DIP-1048N|refseq:NP_002871|uniprotkb:P04049,DIP-947N|refseq:NP_037185|uniprotkb:P68255,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-465E,dip-quality-status:core,dip:0002(small scale)
DIP-1045N|refseq:NP_004324|uniprotkb:P15056,DIP-467N|refseq:NP_032953|uniprotkb:P31938,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-466E,dip-quality-status:core,dip:0002(small scale)
DIP-1050N|refseq:NP_005334|uniprotkb:P01112,DIP-1045N|refseq:NP_004324|uniprotkb:P15056,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-468E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0002(small scale)
DIP-488N|refseq:NP_037143|uniprotkb:P63102,DIP-1048N|refseq:NP_002871|uniprotkb:P04049,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-469E,dip-quality-status:core,dip:0002(small scale)
DIP-1050N|refseq:NP_005334|uniprotkb:P01112,DIP-1048N|refseq:NP_002871|uniprotkb:P04049,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-470E,dip-quality-status:core,dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-126N|refseq:NP_000256|uniprotkb:P14598,DIP-76N|refseq:NP_000424|uniprotkb:P19878,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-472E,dip-quality-status:core,dip:0002(small scale)
DIP-166N|uniprotkb:P30304,DIP-743N|uniprotkb:P31946,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-473E,dip-quality-status:core,dip:0002(small scale)
DIP-166N|uniprotkb:P30304,DIP-432N|refseq:NP_006752|uniprotkb:P42655,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-474E,dip-quality-status:core,dip:0002(small scale)
DIP-743N|uniprotkb:P31946,DIP-323N|uniprotkb:P30305,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-475E,dip-quality-status:core,dip:0002(small scale)
DIP-600N|refseq:NP_005264|uniprotkb:Q6FHM2,DIP-1048N|refseq:NP_002871|uniprotkb:P04049,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-477E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-563N|refseq:NP_003397|uniprotkb:P63104,DIP-1048N|refseq:NP_002871|uniprotkb:P04049,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-478E,dip-quality-status:core,dip:0002(small scale)
DIP-1048N|refseq:NP_002871|uniprotkb:P04049,DIP-369N|refseq:NP_035770|uniprotkb:P02340,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-480E,dip-quality-status:core,dip:0002(small scale)
DIP-516N|uniprotkb:Q06124,DIP-502N|uniprotkb:Q14451,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-481E,dip-quality-status:core,dip:0002(small scale)
DIP-24N|uniprotkb:Q14205,DIP-966N|refseq:NP_003089|uniprotkb:Q13424,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-482E,dip-quality-status:core,dip:0002(small scale)
DIP-966N|refseq:NP_003089|uniprotkb:Q13424,DIP-160N|uniprotkb:Q91493,taxid:9606(Homo sapiens),taxid:7787(Torpedo californica),MI:0218(physical interaction),DIP-484E,dip-quality-status:core,dip:0002(small scale)
DIP-24N|uniprotkb:Q14205,DIP-466N|refseq:NP_066301|uniprotkb:Q13884,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-485E,dip-quality-status:core,dip:0002(small scale)
DIP-466N|refseq:NP_066301|uniprotkb:Q13884,DIP-711N|uniprotkb:P46939,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-486E,dip-quality-status:core,dip:0002(small scale)
DIP-466N|refseq:NP_066301|uniprotkb:Q13884,DIP-160N|uniprotkb:Q91493,taxid:9606(Homo sapiens),taxid:7787(Torpedo californica),MI:0218(physical interaction),DIP-487E,dip-quality-status:core,dip:0002(small scale)
DIP-574N|uniprotkb:P05067,DIP-574N|uniprotkb:P05067,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-488E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0002(small scale)
