ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-171N|uniprotkb:P31266,DIP-707N|uniprotkb:Q69139,taxid:10090(Mus musculus),taxid:10376(Human herpesvirus 4),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-807E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-573N|refseq:NP_039868|uniprotkb:P03203,DIP-171N|uniprotkb:P31266,taxid:10376(Human herpesvirus 4),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-808E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-296N|refseq:NP_032390|uniprotkb:Q61730,DIP-397N|uniprotkb:P51617,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-811E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1073N|refseq:NP_036771|uniprotkb:P11345,DIP-448N|refseq:NP_034351|uniprotkb:Q61576,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-825E,dip-quality-status:core,dip:0002(small scale)
DIP-442N|uniprotkb:P42227,DIP-441N|uniprotkb:P16882,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-598E,dip-quality-status:core,dip:0002(small scale)
DIP-194N|refseq:NP_034000|uniprotkb:P30285,DIP-284N|refseq:NP_031657|uniprotkb:P25322,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-548E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-441N|uniprotkb:P16882,DIP-897N|refseq:NP_035618|uniprotkb:P42230,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-571E,dip-quality-status:core,dip:0002(small scale)
DIP-264N|uniprotkb:P62881,DIP-471N|refseq:NP_068774|uniprotkb:P63211,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-636E,dip-quality-status:core,dip:0002(small scale)
DIP-303N|uniprotkb:Q9D646,DIP-109N|uniprotkb:P15924,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-530E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1053N|refseq:NP_005345|uniprotkb:P17535,DIP-442N|uniprotkb:P42227,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-611E,dip-quality-status:core,dip:0002(small scale)
DIP-494N|refseq:NP_034447|uniprotkb:P50153,DIP-599N|refseq:NP_002065|uniprotkb:P62873,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-647E,dip-quality-status:core,dip:0002(small scale)
DIP-898N|uniprotkb:P42232,DIP-441N|uniprotkb:P16882,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-599E,dip-quality-status:core,dip:0002(small scale)
DIP-1066N|refseq:NP_034364|uniprotkb:P01101,DIP-1068N|refseq:NP_034721|uniprotkb:P05627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1082E,dip-quality-status:core,dip:0002(small scale)
DIP-641N|refseq:NP_002948|uniprotkb:P19793,DIP-443N|refseq:NP_033134|uniprotkb:Q60641,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0254(genetic interference),DIP-1005E,dip-quality-status:core,dip:0002(small scale)
DIP-641N|refseq:NP_002948|uniprotkb:P19793,DIP-444N|refseq:NP_033499|uniprotkb:Q60644,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0254(genetic interference),DIP-1006E,dip-quality-status:core,dip:0002(small scale)
DIP-219N|uniprotkb:P53349,DIP-869N|uniprotkb:P47809,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1064E,dip-quality-status:core,dip:0002(small scale)
DIP-784N,DIP-869N|uniprotkb:P47809,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1065E,dip-quality-status:core,dip:0002(small scale)
DIP-661N|refseq:NP_036079|uniprotkb:P63085,DIP-1070N|refseq:NP_033833|uniprotkb:P04627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1066E,dip-quality-status:core,dip:0002(small scale)
DIP-489N|uniprotkb:P50540,DIP-470N|refseq:NP_033214|uniprotkb:Q62141,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-1078E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-864N|refseq:NP_034881|uniprotkb:P50538,DIP-469N|uniprotkb:Q60520,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-1079E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-470N|refseq:NP_033214|uniprotkb:Q62141,DIP-864N|refseq:NP_034881|uniprotkb:P50538,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-1080E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1068N|refseq:NP_034721|uniprotkb:P05627,DIP-1068N|refseq:NP_034721|uniprotkb:P05627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1081E,dip-quality-status:core,dip:0002(small scale)
DIP-1068N|refseq:NP_034721|uniprotkb:P05627,DIP-326N|uniprotkb:Q9QUT9,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1083E,dip-quality-status:core,dip:0002(small scale)
DIP-1068N|refseq:NP_034721|uniprotkb:P05627,DIP-30969N|refseq:NP_033846|uniprotkb:Q06507,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1084E,dip-quality-status:core,dip:0002(small scale)
DIP-1068N|refseq:NP_034721|uniprotkb:P05627,DIP-300N|refseq:NP_077745|uniprotkb:P58771,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1085E,dip-quality-status:core,dip:0002(small scale)
DIP-628N|refseq:NP_033442|uniprotkb:P58774,DIP-1068N|refseq:NP_034721|uniprotkb:P05627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1086E,dip-quality-status:core,dip:0002(small scale)
DIP-216N|uniprotkb:P56581,DIP-1066N|refseq:NP_034364|uniprotkb:P01101,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1087E,dip-quality-status:core,dip:0002(small scale)
DIP-1066N|refseq:NP_034364|uniprotkb:P01101,DIP-30969N|refseq:NP_033846|uniprotkb:Q06507,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1088E,dip-quality-status:core,dip:0002(small scale)
DIP-11N|refseq:NP_032199|uniprotkb:P06537,DIP-1068N|refseq:NP_034721|uniprotkb:P05627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0407(direct interaction),DIP-1090E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1066N|refseq:NP_034364|uniprotkb:P01101,DIP-11N|refseq:NP_032199|uniprotkb:P06537,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0218(physical interaction),DIP-1091E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1068N|refseq:NP_034721|uniprotkb:P05627,DIP-1067N|refseq:NP_032062|uniprotkb:P13346,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1102E,dip-quality-status:core,dip:0002(small scale)
DIP-1069N|refseq:NP_032442|uniprotkb:P09450,DIP-1067N|refseq:NP_032062|uniprotkb:P13346,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1103E,dip-quality-status:core,dip:0002(small scale)
DIP-1069N|refseq:NP_032442|uniprotkb:P09450,DIP-1066N|refseq:NP_034364|uniprotkb:P01101,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1104E,dip-quality-status:core,dip:0002(small scale)
DIP-132N|refseq:NP_031578|uniprotkb:P25916,DIP-456N|uniprotkb:Q64028,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1110E,dip-quality-status:core,dip:0002(small scale)
DIP-690N|uniprotkb:P30658,DIP-132N|refseq:NP_031578|uniprotkb:P25916,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1111E,dip-quality-status:core,dip:0002(small scale)
DIP-132N|refseq:NP_031578|uniprotkb:P25916,DIP-132N|refseq:NP_031578|uniprotkb:P25916,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1112E,dip-quality-status:core,dip:0002(small scale)
DIP-456N|uniprotkb:Q64028,DIP-456N|uniprotkb:Q64028,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1113E,dip-quality-status:core,dip:0002(small scale)
DIP-690N|uniprotkb:P30658,DIP-690N|uniprotkb:P30658,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1114E,dip-quality-status:core,dip:0002(small scale)
DIP-647N|refseq:NP_035732|uniprotkb:P26039,DIP-311N|uniprotkb:P02568,taxid:10090(Mus musculus),taxid:9986(Oryctolagus cuniculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-1172E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-310N|refseq:NP_116614|uniprotkb:P60010,DIP-647N|refseq:NP_035732|uniprotkb:P26039,taxid:4932(Saccharomyces cerevisiae),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1174E,dip-quality-status:core,dip:0002(small scale)
DIP-1154N|refseq:NP_035742|uniprotkb:P20334,DIP-1153N|refseq:NP_033430|uniprotkb:P41274,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1360E,dip-quality-status:core,dip:0002(small scale)
DIP-1167N|uniprotkb:O09030,DIP-1168N|uniprotkb:P16382,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0254(genetic interference),DIP-1371E,dip-quality-status:core,dip:0002(small scale)
DIP-1169N|refseq:NP_035233|uniprotkb:P28867,DIP-1170N|uniprotkb:P42228,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0254(genetic interference),DIP-1372E,dip-quality-status:core,dip:0002(small scale)
DIP-469N|uniprotkb:Q60520,DIP-489N|uniprotkb:P50540,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-1077E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-216N|uniprotkb:P56581,DIP-1068N|refseq:NP_034721|uniprotkb:P05627,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-1089E,dip-quality-status:core,dip:0002(small scale)
DIP-2152N|uniprotkb:P16110,DIP-2153N|refseq:NP_062269,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-2395E,dip-quality-status:core,dip:0002(small scale)
DIP-2661N|uniprotkb:P23708,DIP-2660N|refseq:NP_113741|uniprotkb:P63140,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-3494E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-2661N|uniprotkb:P23708,DIP-2662N|uniprotkb:Q62725,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-3495E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-2665N|refseq:NP_035006|uniprotkb:Q09014,DIP-2664N|refseq:NP_032703|uniprotkb:P97369,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-3498E,dip-quality-status:core,dip:0002(small scale)
DIP-2861N|refseq:NP_035447|uniprotkb:Q60749,DIP-198N|refseq:NP_032080|uniprotkb:P39688,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-3861E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-259N|refseq:NP_032189|uniprotkb:Q60631,DIP-2861N|refseq:NP_035447|uniprotkb:Q60749,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-3862E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)
DIP-2863N|refseq:NP_037319|uniprotkb:P10686,DIP-2861N|refseq:NP_035447|uniprotkb:Q60749,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-3863E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-1065N|refseq:NP_033871|uniprotkb:P10417,DIP-272N|refseq:NP_033866|uniprotkb:Q60739,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-4686E,dip-quality-status:core,dip:0002(small scale)
DIP-5722N|uniprotkb:P15209,DIP-5721N|refseq:NP_032768|uniprotkb:P20181,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-9795E,dip-quality-status:core,dip:0002(small scale)
DIP-5724N|refseq:NP_031566|uniprotkb:P21237,DIP-5722N|uniprotkb:P15209,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-9797E,dip-quality-status:core,dip:0002(small scale)
DIP-5763N|uniprotkb:Q01279,DIP-5762N|refseq:NP_034243|uniprotkb:P01132,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-9948E,dip-quality-status:core,dip:0002(small scale)
DIP-5772N|uniprotkb:P42703,DIP-5771N|refseq:NP_032527|uniprotkb:P09056,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-9956E,dip-quality-status:core,dip:0002(small scale)
DIP-5772N|uniprotkb:P42703,DIP-5773N|refseq:NP_031821|uniprotkb:Q60753,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-9957E,dip-quality-status:core,dip:0002(small scale)
DIP-5787N|uniprotkb:O70458,DIP-5786N|uniprotkb:P53347,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-10066E,dip-quality-status:core,dip:0002(small scale)
DIP-5786N|uniprotkb:P53347,DIP-5782N|refseq:NP_034690|uniprotkb:Q00560,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-10067E,dip-quality-status:core,dip:0002(small scale)
DIP-5791N|refseq:NP_034914|uniprotkb:P12025,DIP-5790N|refseq:NP_036895|uniprotkb:Q03348,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-10070E,dip-quality-status:core,dip:0002(small scale)
DIP-5794N|refseq:NP_001195|uniprotkb:Q13873,DIP-252N|refseq:NP_031586|uniprotkb:P36898,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10077E,dip-quality-status:core,dip:0002(small scale)
DIP-5793N|refseq:NP_004320|uniprotkb:P36894,DIP-252N|refseq:NP_031586|uniprotkb:P36898,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10078E,dip-quality-status:core,dip:0002(small scale)
DIP-5797N|refseq:NP_001709|uniprotkb:P22004,DIP-252N|refseq:NP_031586|uniprotkb:P36898,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-10079E,dip-quality-status:core,dip:0002(small scale)
DIP-5798N|refseq:NP_031420|uniprotkb:P37172,DIP-5797N|refseq:NP_001709|uniprotkb:P22004,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-10080E,dip-quality-status:core,dip:0002(small scale)
DIP-5796N|uniprotkb:P36895,DIP-5797N|refseq:NP_001709|uniprotkb:P22004,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-10081E,dip-quality-status:core,dip:0002(small scale)
DIP-5797N|refseq:NP_001709|uniprotkb:P22004,DIP-5799N|refseq:NP_031423|uniprotkb:P27040,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10082E,dip-quality-status:core,dip:0002(small scale)
DIP-5782N|refseq:NP_034690|uniprotkb:Q00560,DIP-5780N|refseq:NP_032376|uniprotkb:P47873,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10012E,dip-quality-status:core,dip:0002(small scale)
DIP-252N|refseq:NP_031586|uniprotkb:P36898,DIP-5823N|refseq:NP_000548|uniprotkb:P43026,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10287E,dip-quality-status:core,dip:0002(small scale)
DIP-5825N|uniprotkb:P27038,DIP-5824N|refseq:NP_002183|uniprotkb:P08476,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0407(direct interaction),DIP-10288E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-5886N|refseq:NP_034043|uniprotkb:Q9WUT7,DIP-5885N|uniprotkb:O35903,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10482E,dip-quality-status:core,dip:0002(small scale)
DIP-5780N|refseq:NP_032376|uniprotkb:P47873,DIP-5781N|refseq:NP_034679|uniprotkb:Q64385,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10010E,dip-quality-status:core,dip:0002(small scale)
DIP-5826N|refseq:NP_002182|uniprotkb:P05111,DIP-5825N|uniprotkb:P27038,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10289E,dip-quality-status:core,dip:0002(small scale)
DIP-5795N|uniprotkb:P12644,DIP-5796N|uniprotkb:P36895,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-10074E,dip-quality-status:core,dip:0002(small scale)
DIP-5885N|uniprotkb:O35903,DIP-5884N|refseq:NP_006632|uniprotkb:P51686,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10483E,dip-quality-status:core,dip:0002(small scale)
DIP-5988N|refseq:NP_034569|uniprotkb:P07155,DIP-576N|uniprotkb:P04150,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10849E,dip-quality-status:core,dip:0002(small scale)
DIP-6008N|refseq:NP_035058|uniprotkb:O35516,DIP-6010N|uniprotkb:Q09163,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10905E,dip-quality-status:core,dip:0002(small scale)
DIP-5920N|refseq:NP_036018|uniprotkb:O70460,DIP-5918N|refseq:NP_057641,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10604E,dip-quality-status:core,dip:0002(small scale)
DIP-5885N|uniprotkb:O35903,DIP-5918N|refseq:NP_057641,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10605E,dip-quality-status:core,dip:0002(small scale)
DIP-5918N|refseq:NP_057641,DIP-5921N|refseq:NP_035468|uniprotkb:P51670,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10609E,dip-quality-status:core,dip:0002(small scale)
DIP-252N|refseq:NP_031586|uniprotkb:P36898,DIP-252N|refseq:NP_031586|uniprotkb:P36898,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10675E,dip-quality-status:core,dip:0002(small scale)
DIP-5958N|refseq:NP_035274|uniprotkb:P23204,DIP-5957N|refseq:NP_005428|uniprotkb:Q13772,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10784E,dip-quality-status:core,dip:0002(small scale)
DIP-5965N|uniprotkb:P03372,DIP-5974N|uniprotkb:P45481,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10818E,dip-quality-status:core,dip:0002(small scale)
DIP-5979N|refseq:NP_032704|uniprotkb:Q61026,DIP-5965N|uniprotkb:P03372,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10823E,dip-quality-status:core,dip:0002(small scale)
DIP-5965N|uniprotkb:P03372,DIP-899N|refseq:NP_032278|uniprotkb:P30681,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10846E,dip-quality-status:core,dip:0002(small scale)
DIP-5967N|uniprotkb:P06401,DIP-5988N|refseq:NP_034569|uniprotkb:P07155,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10847E,dip-quality-status:core,dip:0002(small scale)
DIP-5967N|uniprotkb:P06401,DIP-899N|refseq:NP_032278|uniprotkb:P30681,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10848E,dip-quality-status:core,dip:0002(small scale)
